Age,Gender,Education Level,Job Title,Years of Experience,Salary
27,Male,PhD,HR Manager,3,112328.96
58,Female,PhD,Graphic Designer,31,192256.10
55,Female,Bachelor's,Web Developer,28,158084.84
58,Female,Master's,Graphic Designer,36,185072.11
26,Male,Master's,Project Engineer,0,102466.34
35,Female,High School,Receptionist,8,58304.73
57,Male,PhD,Data Analyst,30,191851.20
56,Male,PhD,Web Developer,31,193770.33
35,Male,Master's,Director,11,175063.02
25,Male,Master's,Marketing Manager,0,98592.08
34,Male,Master's,Research Scientist,6,125011.89
56,Male,PhD,IT Support,28,180287.73
47,Female,High School,Content Creator,20,105484.14
42,Female,PhD,Data Analyst,17,159636.14
27,Male,Master's,Senior Scientist,0,119459.18
38,Female,High School,Director,13,143723.66
26,Female,Master's,Data Analyst,4,101503.49
34,Female,High School,Data Scientist,6,92662.44
33,Female,PhD,Sales Director,10,164942.84
55,Female,High School,Senior Scientist,30,173931.14
35,Male,Bachelor's,Graphic Designer,12,102508.92
31,Female,High School,Account Manager,6,69264.34
53,Female,PhD,Engineer,28,192597.09
40,Male,PhD,Data Analyst,18,162188.61
45,Male,Bachelor's,HR Manager,22,136658.29
52,Female,Master's,Project Engineer,24,169994.44
54,Female,PhD,Sales Director,32,228817.39
47,Male,High School,Product Manager,20,145937.61
26,Male,Master's,Financial Analyst,4,109003.74
39,Male,Master's,Senior Manager,16,161555.93
41,Female,Bachelor's,Operations Manager,13,128669.85
38,Female,Master's,Engineer,11,128095.81
47,Male,PhD,Director of Operations,22,212044.99
57,Female,High School,Marketing Analyst,34,152821.46
35,Male,Bachelor's,VP of Operations,12,147886.17
25,Male,PhD,Director,0,160716.83
33,Male,PhD,Marketing Coordinator,10,122836.39
50,Female,Master's,Marketing Analyst,24,154641.21
51,Male,Master's,Software Developer,29,186293.89
22,Male,Bachelor's,Sales Associate,0,68194.69
44,Female,High School,Operations Manager,22,137159.74
53,Male,PhD,Web Developer,29,189190.70
52,Male,Master's,Sales Director,26,197891.10
54,Female,PhD,Data Analyst,29,189302.83
54,Male,High School,Business Analyst,28,143204.55
53,Female,High School,Sales Manager,26,149335.51
28,Female,Master's,Business Analyst,3,97977.30
47,Male,High School,Marketing Analyst,25,132381.83
23,Female,PhD,UX Designer,0,111261.98
52,Male,Bachelor's,Sales Director,25,183441.23
30,Female,Master's,Account Manager,3,92249.66
47,Female,Master's,Software Developer,22,155957.99
35,Female,Bachelor's,Sales Manager,8,104189.35
33,Male,Master's,VP of Operations,8,146421.33
55,Male,Bachelor's,VP of Operations,33,205783.33
48,Male,PhD,Project Engineer,20,171293.94
35,Female,Master's,Marketing Analyst,13,127086.91
57,Female,High School,Content Creator,33,144731.57
32,Female,Bachelor's,Account Manager,6,87014.34
40,Male,High School,Content Creator,16,94290.82
30,Female,High School,Senior Scientist,8,107561.33
58,Male,Master's,Business Analyst,31,183175.06
34,Female,Bachelor's,Financial Analyst,8,103461.80
35,Male,High School,Engineer,7,81840.39
41,Female,Master's,Sales Manager,14,137984.99
58,Male,Bachelor's,Data Analyst,33,168821.87
23,Male,High School,Senior Scientist,0,89626.25
49,Female,High School,Marketing Manager,21,128604.68
35,Female,Master's,Senior Manager,13,142612.66
57,Male,PhD,Content Creator,32,191523.90
28,Male,Bachelor's,Research Scientist,3,108949.72
34,Male,High School,Data Scientist,8,101989.76
58,Female,PhD,Software Engineer,33,215466.20
51,Male,Bachelor's,Financial Analyst,26,151379.30
41,Female,High School,Graphic Designer,18,103243.21
32,Female,Bachelor's,Engineer,6,94769.20
43,Female,High School,Product Manager,19,139168.46
25,Female,PhD,Data Scientist,3,130421.93
36,Female,Bachelor's,Marketing Coordinator,9,95442.73
29,Female,Bachelor's,IT Support,4,73810.75
24,Male,High School,Financial Analyst,1,68996.11
40,Male,High School,Software Engineer,12,110018.72
43,Male,High School,Marketing Coordinator,20,114486.72
53,Male,PhD,Data Analyst,25,179327.83
46,Female,Master's,Business Analyst,19,144451.00
35,Female,High School,Product Manager,12,115854.48
57,Male,Master's,Content Creator,32,171543.92
54,Male,Master's,Sales Associate,31,168228.30
35,Male,Bachelor's,Content Creator,8,84877.70
51,Male,PhD,Sales Associate,26,173939.83
56,Male,Master's,Sales Director,33,220316.38
23,Male,Master's,Sales Director,0,119410.80
36,Male,High School,Software Developer,14,111447.63
52,Male,High School,Business Analyst,28,143497.11
45,Female,Master's,Software Engineer,23,166027.18
29,Male,High School,Software Engineer,1,81403.29
43,Male,Bachelor's,Account Manager,18,118666.52
35,Female,High School,Research Scientist,8,104598.67
43,Male,Master's,UX Designer,20,150452.91
47,Female,High School,Director,21,165836.74
32,Female,Bachelor's,Research Scientist,5,112514.74
34,Female,Master's,Research Scientist,7,132589.72
56,Female,PhD,Senior Manager,28,206433.52
59,Male,High School,Project Engineer,34,168955.86
51,Female,Bachelor's,Sales Manager,23,149785.56
60,Male,Master's,Project Engineer,36,203710.39
37,Male,PhD,VP of Operations,14,178794.22
57,Female,Master's,Sales Manager,35,200386.81
57,Female,High School,VP of Operations,31,181803.52
58,Male,PhD,IT Support,33,195064.52
49,Female,High School,Director of Operations,25,166393.82
52,Female,High School,Graphic Designer,30,138750.00
30,Male,High School,Software Developer,2,77729.35
56,Male,PhD,Senior Scientist,34,239627.15
33,Female,Bachelor's,Senior Scientist,6,123143.81
43,Female,Master's,Research Scientist,19,168446.39
55,Male,Bachelor's,Software Developer,27,163545.42
59,Female,Master's,Web Developer,32,185076.94
24,Female,Master's,Director of Operations,2,138465.80
22,Male,Bachelor's,Operations Manager,0,90981.60
31,Female,Master's,IT Support,3,91738.48
22,Male,Master's,Financial Analyst,0,89486.18
44,Female,Master's,Director of Operations,20,185078.09
54,Female,High School,UX Designer,29,142504.85
47,Male,Master's,Content Creator,19,136549.32
59,Male,Master's,Engineer,33,196654.86
52,Female,Bachelor's,UX Designer,24,151794.09
29,Female,Master's,VP of Operations,3,133880.99
58,Female,PhD,Product Manager,33,226577.50
53,Female,Master's,Operations Manager,25,176051.20
37,Female,Master's,Sales Director,9,146520.99
34,Female,Bachelor's,Operations Manager,9,115778.38
47,Male,PhD,Senior Scientist,19,191976.43
49,Female,PhD,Business Analyst,25,177362.81
32,Female,Master's,Marketing Analyst,6,108230.07
30,Male,Bachelor's,Senior Manager,5,106472.48
52,Female,Master's,Web Developer,26,162958.35
57,Female,High School,Senior Scientist,32,184085.85
47,Male,PhD,Web Developer,24,175031.09
52,Female,PhD,Director,24,228142.01
34,Female,High School,Web Developer,8,81596.58
44,Female,Master's,IT Support,19,135474.42
52,Male,PhD,Financial Analyst,29,192859.91
53,Male,Master's,Software Developer,30,180679.11
58,Female,PhD,VP of Operations,30,225378.87
45,Male,High School,Engineer,17,115991.61
59,Male,PhD,Graphic Designer,31,192711.66
39,Female,Master's,Senior Manager,17,157374.59
47,Female,Bachelor's,Marketing Coordinator,22,129304.29
39,Female,PhD,Sales Manager,11,149687.81
31,Female,Master's,Web Developer,3,96453.62
54,Female,High School,Project Engineer,30,154693.38
34,Male,Bachelor's,Sales Manager,6,101917.28
45,Female,Bachelor's,Business Analyst,23,138530.09
43,Male,Bachelor's,Web Developer,16,126489.95
39,Female,Bachelor's,IT Support,16,112728.19
39,Female,PhD,Director,13,194987.53
57,Female,PhD,Sales Associate,33,188097.30
51,Male,PhD,Account Manager,25,170177.20
53,Female,High School,HR Manager,28,136823.86
47,Male,PhD,VP of Operations,24,210869.26
37,Female,Master's,Senior Scientist,15,165640.68
53,Female,Master's,Senior Scientist,31,204331.27
59,Male,High School,Research Scientist,32,170067.73
52,Female,Bachelor's,Project Engineer,25,157945.84
48,Male,PhD,Marketing Manager,22,185367.80
35,Female,Bachelor's,Operations Manager,9,117322.30
34,Female,PhD,Financial Analyst,7,130856.84
44,Male,Bachelor's,VP of Operations,19,170072.89
29,Female,Bachelor's,HR Manager,6,87171.57
47,Male,PhD,Sales Manager,24,181149.96
44,Male,High School,Software Engineer,22,132342.62
40,Female,Bachelor's,Marketing Manager,15,123578.95
48,Female,PhD,Graphic Designer,21,159293.65
35,Female,Master's,Software Developer,10,120896.71
42,Male,PhD,Account Manager,15,140116.90
58,Male,PhD,Account Manager,31,191501.41
49,Male,High School,Sales Manager,23,134714.63
23,Male,PhD,Graphic Designer,1,96426.86
59,Female,High School,UX Designer,36,165705.51
44,Female,Master's,HR Manager,19,147737.68
36,Female,PhD,Sales Associate,12,129400.26
22,Female,Master's,Account Manager,0,76483.62
54,Female,Master's,Data Scientist,27,188348.23
58,Male,Bachelor's,Product Manager,31,188512.14
45,Male,Bachelor's,Content Creator,18,119559.04
56,Male,High School,Business Analyst,28,139670.70
40,Male,PhD,Operations Manager,18,168256.91
29,Female,Master's,Sales Director,2,121061.99
52,Male,PhD,Sales Director,24,210174.49
25,Male,High School,Director of Operations,0,102001.77
33,Female,High School,Product Manager,10,112264.22
43,Female,Master's,Data Scientist,15,157260.72
31,Male,Master's,Data Analyst,8,116295.81
45,Male,Bachelor's,Software Developer,22,144089.08
26,Male,Bachelor's,Sales Director,0,103639.00
35,Female,High School,Software Developer,11,100797.73
32,Male,Bachelor's,Operations Manager,4,102171.51
37,Male,High School,Senior Manager,13,114750.90
60,Male,PhD,Director,32,255205.13
41,Male,Bachelor's,IT Support,13,107062.79
29,Male,High School,Software Developer,6,81458.50
31,Female,Master's,Sales Manager,5,116407.73
33,Male,High School,Research Scientist,8,100390.20
42,Female,Bachelor's,Graphic Designer,18,121184.21
34,Female,Master's,Data Scientist,10,140785.17
37,Female,Bachelor's,Research Scientist,14,133663.77
32,Female,Master's,Director of Operations,9,150769.76
22,Female,PhD,HR Manager,0,107829.73
22,Female,Master's,Account Manager,0,78201.96
23,Female,PhD,Marketing Analyst,0,96642.68
23,Male,High School,Business Analyst,0,57564.60
26,Female,Master's,Receptionist,4,84518.28
42,Male,PhD,Engineer,15,160894.25
51,Male,Master's,Senior Scientist,23,190500.56
23,Female,Master's,Product Manager,0,109711.35
42,Male,High School,Financial Analyst,20,115740.11
32,Female,PhD,Senior Scientist,9,157972.02
46,Female,Bachelor's,Engineer,20,138059.36
49,Female,High School,Graphic Designer,26,128857.54
24,Male,High School,Data Scientist,1,77384.58
27,Female,PhD,Account Manager,4,106161.67
38,Male,Bachelor's,Marketing Analyst,13,111831.22
51,Female,PhD,Financial Analyst,26,180400.90
33,Male,Bachelor's,Sales Associate,9,93297.25
60,Male,PhD,Receptionist,35,185347.17
26,Male,High School,Graphic Designer,0,55457.02
24,Female,PhD,Senior Manager,1,129576.60
38,Female,Bachelor's,Business Analyst,11,105410.03
27,Female,High School,Receptionist,0,37544.44
55,Male,Bachelor's,Project Engineer,30,171839.28
42,Female,Bachelor's,IT Support,14,101827.87
43,Male,Bachelor's,Business Analyst,15,116863.30
37,Female,Bachelor's,Senior Scientist,10,135755.46
27,Male,High School,HR Manager,0,55868.75
32,Male,Bachelor's,Content Creator,4,73449.76
51,Female,PhD,Graphic Designer,23,165916.55
26,Female,Bachelor's,Web Developer,4,82872.96
24,Male,PhD,Senior Manager,0,126093.52
22,Male,High School,Data Scientist,0,78843.49
38,Male,Bachelor's,Marketing Manager,14,130959.36
60,Female,PhD,HR Manager,33,206784.76
57,Male,Master's,Financial Analyst,30,178298.14
25,Female,Bachelor's,Sales Director,0,104262.83
58,Male,Master's,IT Support,30,174482.97
39,Female,PhD,Project Engineer,16,165194.62
57,Male,Master's,Director of Operations,29,221442.12
53,Male,Master's,Financial Analyst,26,169180.47
22,Male,Master's,Data Scientist,0,107594.26
32,Female,Bachelor's,Marketing Manager,10,107566.95
42,Male,Bachelor's,Project Engineer,16,133542.78
42,Female,PhD,Graphic Designer,16,146909.34
27,Female,Bachelor's,Sales Associate,0,63513.15
30,Female,Bachelor's,Director of Operations,6,133704.30
31,Male,Master's,VP of Operations,6,147543.88
37,Male,Bachelor's,Product Manager,9,129547.88
31,Female,Master's,Financial Analyst,8,115645.15
51,Female,Master's,HR Manager,29,168842.32
60,Female,PhD,Sales Associate,35,203413.78
29,Male,Master's,Account Manager,3,90625.56
44,Male,High School,Senior Manager,22,142926.90
49,Male,High School,Product Manager,22,147594.01
44,Male,PhD,Sales Associate,21,158088.46
48,Female,High School,Marketing Manager,24,138378.67
29,Female,High School,Sales Manager,3,73916.51
38,Male,High School,Software Engineer,13,108547.20
27,Female,Bachelor's,Receptionist,3,60988.08
28,Male,PhD,Project Engineer,1,120331.01
27,Male,Master's,Senior Scientist,5,129898.25
53,Female,Bachelor's,Marketing Manager,29,171802.77
39,Male,Bachelor's,Marketing Analyst,11,107026.74
58,Male,Bachelor's,Sales Manager,36,193363.72
23,Female,High School,Sales Associate,0,44179.06
56,Male,High School,HR Manager,28,138378.45
36,Female,High School,Sales Manager,9,99705.54
29,Male,Bachelor's,Receptionist,7,72813.37
33,Male,Bachelor's,Director,10,150037.14
57,Female,Bachelor's,Sales Manager,30,169703.54
22,Female,Bachelor's,Research Scientist,0,91220.53
42,Female,Bachelor's,IT Support,15,110354.60
31,Male,Master's,HR Manager,6,108798.67
44,Female,Master's,Software Engineer,17,149101.04
53,Female,Master's,Data Scientist,31,203407.09
43,Male,High School,Operations Manager,17,128807.56
53,Female,High School,IT Support,25,124837.96
38,Female,Master's,Director of Operations,16,179614.28
43,Male,PhD,VP of Operations,21,202017.14
38,Male,High School,Graphic Designer,16,93805.45
29,Male,High School,Marketing Analyst,4,69137.60
24,Female,High School,Sales Manager,0,69349.97
24,Female,High School,Software Engineer,0,70985.99
25,Male,PhD,Marketing Analyst,1,102765.53
58,Male,PhD,Sales Associate,34,196555.17
23,Male,Bachelor's,Graphic Designer,0,71298.06
38,Male,High School,Senior Manager,16,129071.93
28,Female,PhD,IT Support,5,108445.51
52,Male,Master's,Marketing Manager,25,173815.95
46,Male,PhD,Web Developer,19,159872.30
37,Male,PhD,Project Engineer,15,161754.21
28,Male,Master's,Sales Associate,1,84966.70
33,Female,Bachelor's,Sales Manager,10,112806.62
29,Female,PhD,Project Engineer,1,116822.00
55,Female,High School,HR Manager,33,151713.44
27,Female,Bachelor's,Senior Scientist,0,100205.24
50,Female,PhD,Marketing Coordinator,28,180208.82
37,Female,Bachelor's,Software Engineer,11,116078.31
47,Male,Master's,Project Engineer,21,165392.32
45,Female,High School,Receptionist,17,92091.56
37,Female,Bachelor's,Software Developer,14,116874.04
40,Female,PhD,Operations Manager,18,167854.07
47,Male,Bachelor's,Senior Scientist,21,168304.17
60,Male,Master's,Financial Analyst,32,193516.40
35,Male,Bachelor's,Research Scientist,12,132325.51
47,Female,High School,Senior Scientist,25,156140.91
40,Female,Master's,VP of Operations,13,160725.37
41,Female,PhD,Senior Manager,19,184348.24
58,Female,High School,Marketing Coordinator,36,156942.18
27,Male,Master's,Sales Associate,5,97776.34
44,Male,PhD,Account Manager,17,148669.19
60,Male,High School,Data Scientist,36,185343.57
55,Male,Master's,UX Designer,33,187597.07
44,Male,High School,Software Engineer,16,122317.31
43,Female,High School,UX Designer,19,113511.61
58,Female,Bachelor's,Director,33,216490.33
27,Female,Master's,Director,0,138954.54
39,Female,Bachelor's,Sales Director,15,151789.38
31,Male,High School,Web Developer,5,77702.06
55,Female,Bachelor's,Product Manager,33,191006.08
48,Female,High School,Research Scientist,24,148335.74
36,Female,PhD,Sales Director,12,167322.62
30,Female,Master's,HR Manager,5,105825.03
22,Male,Bachelor's,Senior Scientist,0,102035.71
51,Female,Master's,Operations Manager,23,167997.46
25,Male,PhD,Data Analyst,3,110720.41
28,Female,Master's,Product Manager,2,122452.47
24,Male,PhD,Financial Analyst,1,111744.11
29,Female,Bachelor's,Software Engineer,2,88973.44
28,Male,PhD,Web Developer,5,116930.67
39,Male,PhD,Software Engineer,11,149670.50
23,Female,High School,Senior Scientist,0,89892.33
47,Female,PhD,Engineer,24,178001.46
52,Male,Master's,Research Scientist,24,183888.19
60,Male,PhD,Business Analyst,38,214742.49
23,Female,PhD,Operations Manager,0,120073.39
49,Male,PhD,Research Scientist,24,196544.34
29,Male,PhD,IT Support,3,102544.34
51,Male,Master's,Data Scientist,29,197153.45
57,Female,PhD,Marketing Analyst,31,192732.62
44,Male,Bachelor's,Software Developer,20,141013.79
43,Male,Master's,Financial Analyst,16,141208.25
43,Male,Bachelor's,Receptionist,19,108043.60
51,Male,PhD,Sales Manager,23,189531.35
26,Female,High School,IT Support,2,50491.17
51,Female,PhD,Research Scientist,29,213149.94
26,Male,PhD,Engineer,0,106950.90
50,Male,Master's,Sales Director,26,199049.21
29,Male,PhD,Project Engineer,5,130715.85
53,Female,Bachelor's,Account Manager,31,156395.41
53,Female,Bachelor's,Director of Operations,25,193283.99
50,Male,Master's,Senior Manager,24,179909.05
26,Female,PhD,Sales Manager,3,118034.35
40,Female,PhD,Operations Manager,17,172639.58
41,Female,High School,IT Support,16,99683.86
60,Male,Master's,Account Manager,36,188324.95
45,Male,Master's,Sales Manager,23,170153.10
46,Male,PhD,Financial Analyst,19,167458.29
44,Female,PhD,Research Scientist,17,174357.66
48,Male,PhD,Business Analyst,21,164180.92
45,Male,Master's,Sales Manager,19,154396.22
30,Female,High School,Director,7,124864.22
